scan_date,org_name,total_scans,new_leads,avg_confidence,avg_processing_time,conversion_rate_pct,rolling_7d_avg_scans,scans_wow_growth_pct,is_slow_processing,day_of_week,day_of_week_num,week_number,year_month
2026-04-12,Clearpath Advisors,96,54,0.9401,294.05,56.25,182.0,,False,Sunday,6,15,2026-04
2026-04-13,Clearpath Advisors,181,150,0.8065,481.77,82.87292817679558,168.85714285714286,-33.6996336996337,False,Monday,0,16,2026-04
2026-04-14,Clearpath Advisors,306,161,0.8011,1295.35,52.614379084967325,183.28571428571428,49.26829268292683,False,Tuesday,1,16,2026-04
2026-04-15,Clearpath Advisors,241,120,0.8822,948.85,49.79253112033195,198.28571428571428,77.20588235294117,False,Wednesday,2,16,2026-04
2026-04-16,Clearpath Advisors,290,132,0.7209,545.68,45.51724137931035,195.71428571428572,-5.844155844155841,False,Thursday,3,16,2026-04
2026-04-17,Clearpath Advisors,273,123,0.9078,1011.86,45.05494505494506,206.28571428571428,37.18592964824121,False,Friday,4,16,2026-04
2026-04-18,Clearpath Advisors,103,48,0.7996,579.73,46.601941747572816,212.85714285714286,80.70175438596492,False,Saturday,5,16,2026-04
2026-04-19,Clearpath Advisors,135,77,0.9522,289.67,57.03703703703704,218.42857142857142,40.625,False,Sunday,6,16,2026-04
2026-04-20,Clearpath Advisors,312,189,0.8026,404.59,60.57692307692307,237.14285714285714,72.37569060773481,False,Monday,0,17,2026-04
2026-04-21,Clearpath Advisors,358,232,0.7975,892.36,64.80446927374301,244.57142857142858,16.99346405228759,False,Tuesday,1,17,2026-04
2026-04-22,Clearpath Advisors,286,193,0.7788,94.64,67.48251748251748,251.0,18.672199170124482,False,Wednesday,2,17,2026-04
2026-04-23,Clearpath Advisors,196,93,0.6949,823.4,47.44897959183674,237.57142857142858,-32.41379310344827,False,Thursday,3,17,2026-04
2026-04-24,Clearpath Advisors,220,174,0.7679,1736.58,79.0909090909091,230.0,-19.413919413919412,True,Friday,4,17,2026-04
2026-04-25,Clearpath Advisors,106,88,0.9099,1500.61,83.01886792452831,230.42857142857142,2.9126213592232997,True,Saturday,5,17,2026-04
2026-04-26,Clearpath Advisors,67,49,0.838,98.87,73.13432835820896,220.71428571428572,-50.370370370370374,False,Sunday,6,17,2026-04
2026-04-27,Clearpath Advisors,194,114,0.7632,1642.23,58.76288659793815,203.85714285714286,-37.82051282051282,True,Monday,0,18,2026-04
2026-04-28,Clearpath Advisors,189,141,0.7418,766.05,74.60317460317461,179.71428571428572,-47.20670391061452,False,Tuesday,1,18,2026-04
2026-04-29,Clearpath Advisors,232,165,0.8818,1236.85,71.12068965517241,172.0,-18.881118881118887,False,Wednesday,2,18,2026-04
2026-04-30,Clearpath Advisors,305,201,0.9404,508.17,65.90163934426229,187.57142857142858,55.61224489795917,False,Thursday,3,18,2026-04
2026-05-01,Clearpath Advisors,133,61,0.7663,1237.99,45.86466165413533,175.14285714285714,-39.54545454545455,False,Friday,4,18,2026-05
2026-05-02,Clearpath Advisors,108,73,0.737,257.04,67.5925925925926,175.42857142857142,1.8867924528301883,False,Saturday,5,18,2026-05
2026-05-03,Clearpath Advisors,84,49,0.8007,1681.67,58.333333333333336,177.85714285714286,25.373134328358216,True,Sunday,6,18,2026-05
2026-05-04,Clearpath Advisors,183,107,0.8606,266.9,58.46994535519126,176.28571428571428,-5.670103092783507,False,Monday,0,19,2026-05
2026-05-05,Clearpath Advisors,89,54,0.8821,586.02,60.67415730337079,162.0,-52.910052910052904,False,Tuesday,1,19,2026-05
2026-04-06,Crestline Corp,4,3,0.9083,286.08,75.0,4.0,,False,Monday,0,15,2026-04
2026-04-07,Crestline Corp,4,2,0.9494,691.54,50.0,4.0,,False,Tuesday,1,15,2026-04
2026-04-08,Crestline Corp,11,6,0.8461,191.9,54.54545454545454,6.333333333333333,,False,Wednesday,2,15,2026-04
2026-04-09,Crestline Corp,11,6,0.8366,273.4,54.54545454545454,7.5,,False,Thursday,3,15,2026-04
2026-04-11,Crestline Corp,1,0,0.7794,341.02,0.0,6.2,,False,Saturday,5,15,2026-04
2026-04-12,Crestline Corp,2,1,0.6838,602.33,50.0,5.5,,False,Sunday,6,15,2026-04
2026-04-13,Crestline Corp,8,5,0.9194,214.85,62.5,5.857142857142857,,False,Monday,0,16,2026-04
2026-04-14,Crestline Corp,10,8,0.859,86.21,80.0,6.714285714285714,150.0,False,Tuesday,1,16,2026-04
2026-04-15,Crestline Corp,5,3,0.8759,1705.37,60.0,6.857142857142857,25.0,True,Wednesday,2,16,2026-04
2026-04-16,Crestline Corp,9,7,0.7912,692.47,77.77777777777779,6.571428571428571,-18.181818181818176,False,Thursday,3,16,2026-04
2026-04-17,Crestline Corp,5,2,0.6951,1352.68,40.0,5.714285714285714,-54.54545454545454,True,Friday,4,16,2026-04
2026-04-18,Crestline Corp,4,2,0.9752,1289.2,50.0,6.142857142857143,300.0,False,Saturday,5,16,2026-04
2026-04-19,Crestline Corp,3,2,0.8381,1722.1,66.66666666666666,6.285714285714286,50.0,True,Sunday,6,16,2026-04
2026-04-20,Crestline Corp,9,5,0.7913,1345.08,55.55555555555556,6.428571428571429,12.5,True,Monday,0,17,2026-04
2026-04-21,Crestline Corp,12,5,0.6595,1155.93,41.66666666666667,6.714285714285714,19.999999999999996,False,Tuesday,1,17,2026-04
2026-04-22,Crestline Corp,7,6,0.8841,655.7,85.71428571428571,7.0,39.99999999999999,False,Wednesday,2,17,2026-04
2026-04-23,Crestline Corp,6,4,0.7537,1074.08,66.66666666666666,6.571428571428571,-33.333333333333336,False,Thursday,3,17,2026-04
2026-04-24,Crestline Corp,6,4,0.7949,618.49,66.66666666666666,6.714285714285714,19.999999999999996,False,Friday,4,17,2026-04
2026-04-25,Crestline Corp,5,2,0.9687,1378.46,40.0,6.857142857142857,25.0,True,Saturday,5,17,2026-04
2026-04-26,Crestline Corp,3,1,0.8207,1054.05,33.33333333333333,6.857142857142857,0.0,False,Sunday,6,17,2026-04
2026-04-27,Crestline Corp,2,1,0.9272,1139.41,50.0,5.857142857142857,-77.77777777777779,False,Monday,0,18,2026-04
2026-04-28,Crestline Corp,5,4,0.8992,1598.96,80.0,4.857142857142857,-58.33333333333333,True,Tuesday,1,18,2026-04
2026-04-29,Crestline Corp,9,7,0.9857,1700.22,77.77777777777779,5.142857142857143,28.57142857142858,True,Wednesday,2,18,2026-04
2026-04-30,Crestline Corp,9,5,0.893,289.81,55.55555555555556,5.571428571428571,50.0,False,Thursday,3,18,2026-04
2026-05-01,Crestline Corp,4,3,0.8534,1595.03,75.0,5.285714285714286,-33.333333333333336,True,Friday,4,18,2026-05
2026-05-02,Crestline Corp,1,0,0.7033,1403.74,0.0,4.714285714285714,-80.0,True,Saturday,5,18,2026-05
2026-05-03,Crestline Corp,3,1,0.9448,1346.48,33.33333333333333,4.714285714285714,0.0,True,Sunday,6,18,2026-05
2026-05-04,Crestline Corp,7,3,0.9632,1580.98,42.857142857142854,5.428571428571429,250.0,True,Monday,0,19,2026-05
2026-05-05,Crestline Corp,9,7,0.8386,915.83,77.77777777777779,6.0,80.0,False,Tuesday,1,19,2026-05
2026-04-06,Dawnbreak Studios,16,9,0.8988,113.71,56.25,16.0,,False,Monday,0,15,2026-04
2026-04-07,Dawnbreak Studios,20,16,0.9775,523.05,80.0,18.0,,False,Tuesday,1,15,2026-04
2026-04-08,Dawnbreak Studios,14,8,0.6559,1641.02,57.14285714285714,16.666666666666668,,True,Wednesday,2,15,2026-04
2026-04-09,Dawnbreak Studios,18,13,0.9689,547.96,72.22222222222221,17.0,,False,Thursday,3,15,2026-04
2026-04-10,Dawnbreak Studios,9,5,0.8087,1372.46,55.55555555555556,15.4,,True,Friday,4,15,2026-04
2026-04-11,Dawnbreak Studios,15,11,0.7567,1579.05,73.33333333333333,15.333333333333334,,True,Saturday,5,15,2026-04
2026-04-12,Dawnbreak Studios,16,13,0.7436,231.55,81.25,15.428571428571429,,False,Sunday,6,15,2026-04
2026-04-13,Dawnbreak Studios,21,17,0.9734,1638.74,80.95238095238095,16.142857142857142,31.25,True,Monday,0,16,2026-04
2026-04-14,Dawnbreak Studios,17,14,0.7657,740.88,82.35294117647058,15.714285714285714,-15.000000000000002,False,Tuesday,1,16,2026-04
2026-04-16,Dawnbreak Studios,22,14,0.7311,1728.92,63.63636363636363,16.857142857142858,57.14285714285714,True,Thursday,3,16,2026-04
2026-04-17,Dawnbreak Studios,13,8,0.8938,1381.77,61.53846153846154,16.142857142857142,-27.77777777777778,True,Friday,4,16,2026-04
2026-04-18,Dawnbreak Studios,10,4,0.787,968.87,40.0,16.285714285714285,11.111111111111116,False,Saturday,5,16,2026-04
2026-04-19,Dawnbreak Studios,9,6,0.6839,287.76,66.66666666666666,15.428571428571429,-40.0,False,Sunday,6,16,2026-04
2026-04-20,Dawnbreak Studios,22,18,0.7117,1431.73,81.81818181818183,16.285714285714285,37.5,True,Monday,0,17,2026-04
2026-04-21,Dawnbreak Studios,13,8,0.9388,279.03,61.53846153846154,15.142857142857142,-38.095238095238095,False,Tuesday,1,17,2026-04
2026-04-22,Dawnbreak Studios,17,13,0.8299,964.68,76.47058823529412,15.142857142857142,0.0,False,Wednesday,2,17,2026-04
2026-04-23,Dawnbreak Studios,18,9,0.7067,987.08,50.0,14.571428571428571,-18.181818181818176,False,Thursday,3,17,2026-04
2026-04-24,Dawnbreak Studios,20,17,0.7108,1730.26,85.0,15.571428571428571,53.846153846153854,True,Friday,4,17,2026-04
2026-04-25,Dawnbreak Studios,14,12,0.9859,870.2,85.71428571428571,16.142857142857142,39.99999999999999,False,Saturday,5,17,2026-04
2026-04-26,Dawnbreak Studios,9,6,0.918,371.65,66.66666666666666,16.142857142857142,0.0,False,Sunday,6,17,2026-04
2026-04-27,Dawnbreak Studios,12,9,0.9279,452.35,75.0,14.714285714285714,-45.45454545454546,False,Monday,0,18,2026-04
2026-04-29,Dawnbreak Studios,22,16,0.8976,1222.65,72.72727272727273,16.0,69.23076923076923,False,Wednesday,2,18,2026-04
2026-04-30,Dawnbreak Studios,19,11,0.9779,154.69,57.89473684210527,16.285714285714285,11.764705882352944,False,Thursday,3,18,2026-04
2026-05-01,Dawnbreak Studios,23,20,0.9675,1568.27,86.95652173913044,17.0,27.777777777777768,True,Friday,4,18,2026-05
2026-05-02,Dawnbreak Studios,8,6,0.966,944.63,75.0,15.285714285714286,-60.0,False,Saturday,5,18,2026-05
2026-05-03,Dawnbreak Studios,13,7,0.6876,96.15,53.84615384615385,15.142857142857142,-7.14285714285714,False,Sunday,6,18,2026-05
2026-05-04,Dawnbreak Studios,18,9,0.923,667.7,50.0,16.428571428571427,100.0,False,Monday,0,19,2026-05
2026-04-06,Deeproot Analytics,41,19,0.843,830.04,46.34146341463415,41.0,,False,Monday,0,15,2026-04
2026-04-07,Deeproot Analytics,96,69,0.9859,895.75,71.875,68.5,,False,Tuesday,1,15,2026-04
2026-04-08,Deeproot Analytics,96,74,0.7022,1258.75,77.08333333333334,77.66666666666667,,False,Wednesday,2,15,2026-04
2026-04-09,Deeproot Analytics,72,43,0.9376,265.81,59.72222222222222,76.25,,False,Thursday,3,15,2026-04
2026-04-10,Deeproot Analytics,78,48,0.7059,1026.17,61.53846153846154,76.6,,False,Friday,4,15,2026-04
2026-04-11,Deeproot Analytics,17,8,0.8246,519.07,47.05882352941176,66.66666666666667,,False,Saturday,5,15,2026-04
2026-04-12,Deeproot Analytics,40,30,0.743,1079.27,75.0,62.857142857142854,,False,Sunday,6,15,2026-04
2026-04-13,Deeproot Analytics,59,31,0.989,888.33,52.54237288135594,65.42857142857143,43.90243902439024,False,Monday,0,16,2026-04
2026-04-14,Deeproot Analytics,79,51,0.8686,1729.12,64.55696202531645,63.0,-17.708333333333336,True,Tuesday,1,16,2026-04
2026-04-15,Deeproot Analytics,94,72,0.9505,1656.09,76.59574468085107,62.714285714285715,-2.083333333333337,True,Wednesday,2,16,2026-04
2026-04-16,Deeproot Analytics,65,49,0.7381,1040.49,75.38461538461539,61.714285714285715,-9.722222222222221,False,Thursday,3,16,2026-04
2026-04-17,Deeproot Analytics,50,41,0.8051,1344.03,82.0,57.714285714285715,-35.89743589743589,True,Friday,4,16,2026-04
2026-04-18,Deeproot Analytics,41,20,0.7383,272.16,48.78048780487805,61.142857142857146,141.17647058823528,False,Saturday,5,16,2026-04
2026-04-19,Deeproot Analytics,37,21,0.9196,1434.42,56.75675675675676,60.714285714285715,-7.499999999999996,True,Sunday,6,16,2026-04
2026-04-20,Deeproot Analytics,47,33,0.8735,266.13,70.2127659574468,59.0,-20.33898305084746,False,Monday,0,17,2026-04
2026-04-21,Deeproot Analytics,31,16,0.7211,923.29,51.61290322580645,52.142857142857146,-60.75949367088608,False,Tuesday,1,17,2026-04
2026-04-22,Deeproot Analytics,83,56,0.7146,1506.01,67.46987951807229,50.57142857142857,-11.702127659574469,True,Wednesday,2,17,2026-04
2026-04-23,Deeproot Analytics,62,37,0.8867,1078.13,59.67741935483871,50.142857142857146,-4.61538461538461,False,Thursday,3,17,2026-04
2026-04-24,Deeproot Analytics,52,43,0.8913,1577.12,82.6923076923077,50.42857142857143,4.0000000000000036,True,Friday,4,17,2026-04
2026-04-25,Deeproot Analytics,26,20,0.7592,1240.14,76.92307692307693,48.285714285714285,-36.58536585365854,False,Saturday,5,17,2026-04
2026-04-26,Deeproot Analytics,55,37,0.8985,1617.25,67.27272727272727,50.857142857142854,48.64864864864864,True,Sunday,6,17,2026-04
2026-04-27,Deeproot Analytics,73,52,0.8676,399.23,71.23287671232876,54.57142857142857,55.3191489361702,False,Monday,0,18,2026-04
2026-04-28,Deeproot Analytics,53,31,0.8974,484.41,58.490566037735846,57.714285714285715,70.96774193548387,False,Tuesday,1,18,2026-04
2026-04-29,Deeproot Analytics,68,57,0.9199,293.58,83.82352941176471,55.57142857142857,-18.07228915662651,False,Wednesday,2,18,2026-04
2026-04-30,Deeproot Analytics,49,36,0.838,705.94,73.46938775510205,53.714285714285715,-20.967741935483875,False,Thursday,3,18,2026-04
2026-05-01,Deeproot Analytics,146,78,0.8805,992.42,53.42465753424658,67.14285714285714,180.76923076923075,False,Friday,4,18,2026-05
2026-05-02,Deeproot Analytics,17,8,0.875,553.25,47.05882352941176,65.85714285714286,-34.61538461538461,False,Saturday,5,18,2026-05
2026-05-03,Deeproot Analytics,33,26,0.6653,1307.0,78.78787878787878,62.714285714285715,-40.0,True,Sunday,6,18,2026-05
2026-05-04,Deeproot Analytics,102,52,0.712,222.37,50.98039215686274,66.85714285714286,39.726027397260275,False,Monday,0,19,2026-05
2026-05-05,Deeproot Analytics,44,37,0.8922,1297.58,84.0909090909091,65.57142857142857,-16.981132075471695,False,Tuesday,1,19,2026-05
2026-04-06,Delta Dynamics,400,341,0.7123,1149.93,85.25,400.0,,False,Monday,0,15,2026-04
2026-04-07,Delta Dynamics,491,427,0.8725,1314.16,86.9653767820774,445.5,,True,Tuesday,1,15,2026-04
2026-04-08,Delta Dynamics,302,254,0.6611,1203.34,84.10596026490066,397.6666666666667,,False,Wednesday,2,15,2026-04
2026-04-09,Delta Dynamics,429,351,0.7306,648.44,81.81818181818183,405.5,,False,Thursday,3,15,2026-04
2026-04-10,Delta Dynamics,142,129,0.7966,379.25,90.84507042253522,352.8,,False,Friday,4,15,2026-04
2026-04-11,Delta Dynamics,177,139,0.7997,1117.21,78.53107344632768,323.5,,False,Saturday,5,15,2026-04
2026-04-12,Delta Dynamics,138,80,0.721,1315.28,57.971014492753625,297.0,,True,Sunday,6,15,2026-04
2026-04-13,Delta Dynamics,271,199,0.6903,1352.18,73.43173431734317,278.57142857142856,-32.25,True,Monday,0,16,2026-04
2026-04-14,Delta Dynamics,337,155,0.6883,1144.24,45.99406528189911,256.57142857142856,-31.364562118126273,False,Tuesday,1,16,2026-04
2026-04-15,Delta Dynamics,250,153,0.7503,1297.26,61.199999999999996,249.14285714285714,-17.218543046357617,False,Wednesday,2,16,2026-04
2026-04-16,Delta Dynamics,181,96,0.9648,564.08,53.03867403314917,213.71428571428572,-57.80885780885781,False,Thursday,3,16,2026-04
2026-04-17,Delta Dynamics,87,52,0.8564,1604.3,59.77011494252874,205.85714285714286,-38.732394366197184,True,Friday,4,16,2026-04
2026-04-18,Delta Dynamics,153,103,0.93,1170.06,67.3202614379085,202.42857142857142,-13.559322033898303,False,Saturday,5,16,2026-04
2026-04-19,Delta Dynamics,145,103,0.8485,898.47,71.03448275862068,203.42857142857142,5.072463768115942,False,Sunday,6,16,2026-04
2026-04-20,Delta Dynamics,261,123,0.831,1178.31,47.12643678160919,202.0,-3.690036900369009,False,Monday,0,17,2026-04
2026-04-21,Delta Dynamics,115,59,0.8337,1075.79,51.30434782608696,170.28571428571428,-65.8753709198813,False,Tuesday,1,17,2026-04
2026-04-22,Delta Dynamics,266,127,0.8191,1264.95,47.744360902255636,172.57142857142858,6.400000000000006,False,Wednesday,2,17,2026-04
2026-04-23,Delta Dynamics,153,83,0.8995,1473.16,54.248366013071895,168.57142857142858,-15.469613259668513,True,Thursday,3,17,2026-04
2026-04-24,Delta Dynamics,215,170,0.9521,553.34,79.06976744186046,186.85714285714286,147.1264367816092,False,Friday,4,17,2026-04
2026-04-25,Delta Dynamics,204,104,0.7251,1407.21,50.98039215686274,194.14285714285714,33.33333333333333,True,Saturday,5,17,2026-04
2026-04-26,Delta Dynamics,160,135,0.978,804.07,84.375,196.28571428571428,10.344827586206895,False,Sunday,6,17,2026-04
2026-04-27,Delta Dynamics,325,237,0.944,1550.05,72.92307692307692,205.42857142857142,24.521072796934874,True,Monday,0,18,2026-04
2026-04-28,Delta Dynamics,346,277,0.806,465.76,80.05780346820809,238.42857142857142,200.8695652173913,False,Tuesday,1,18,2026-04
2026-04-29,Delta Dynamics,445,287,0.727,1152.84,64.49438202247191,264.0,67.29323308270676,False,Wednesday,2,18,2026-04
2026-04-30,Delta Dynamics,371,329,0.9463,1433.4,88.67924528301887,295.14285714285717,142.48366013071893,True,Thursday,3,18,2026-04
2026-05-01,Delta Dynamics,353,190,0.6529,1138.78,53.82436260623229,314.85714285714283,64.18604651162792,False,Friday,4,18,2026-05
2026-05-02,Delta Dynamics,69,40,0.8018,772.75,57.971014492753625,295.57142857142856,-66.17647058823529,False,Saturday,5,18,2026-05
2026-05-03,Delta Dynamics,80,41,0.816,315.31,51.24999999999999,284.14285714285717,-50.0,False,Sunday,6,18,2026-05
2026-05-04,Delta Dynamics,305,229,0.9407,576.01,75.08196721311475,281.2857142857143,-6.153846153846154,False,Monday,0,19,2026-05
2026-05-05,Delta Dynamics,344,165,0.8729,1089.99,47.96511627906977,281.0,-0.5780346820809301,False,Tuesday,1,19,2026-05
2026-04-06,Elevate Commerce,16,10,0.6884,520.98,62.5,16.0,,False,Monday,0,15,2026-04
2026-04-07,Elevate Commerce,17,10,0.925,122.23,58.82352941176471,16.5,,False,Tuesday,1,15,2026-04
2026-04-08,Elevate Commerce,17,7,0.8135,921.93,41.17647058823529,16.666666666666668,,False,Wednesday,2,15,2026-04
2026-04-09,Elevate Commerce,12,5,0.9006,1010.95,41.66666666666667,15.5,,False,Thursday,3,15,2026-04
2026-04-10,Elevate Commerce,12,8,0.7722,755.88,66.66666666666666,14.8,,False,Friday,4,15,2026-04
2026-04-11,Elevate Commerce,6,2,0.8864,585.63,33.33333333333333,13.333333333333334,,False,Saturday,5,15,2026-04
2026-04-12,Elevate Commerce,8,5,0.9134,1295.96,62.5,12.571428571428571,,False,Sunday,6,15,2026-04
2026-04-13,Elevate Commerce,17,9,0.8632,974.11,52.94117647058824,12.714285714285714,6.25,False,Monday,0,16,2026-04
2026-04-15,Elevate Commerce,16,9,0.8963,1025.68,56.25,12.571428571428571,-5.882352941176472,False,Wednesday,2,16,2026-04
2026-04-16,Elevate Commerce,17,14,0.8748,196.18,82.35294117647058,12.571428571428571,0.0,False,Thursday,3,16,2026-04
2026-04-17,Elevate Commerce,21,17,0.977,832.25,80.95238095238095,13.857142857142858,75.0,False,Friday,4,16,2026-04
2026-04-18,Elevate Commerce,11,5,0.787,550.91,45.45454545454545,13.714285714285714,-8.333333333333337,False,Saturday,5,16,2026-04
2026-04-19,Elevate Commerce,3,2,0.9399,999.35,66.66666666666666,13.285714285714286,-50.0,False,Sunday,6,16,2026-04
2026-04-20,Elevate Commerce,16,9,0.6858,414.74,56.25,14.428571428571429,100.0,False,Monday,0,17,2026-04
2026-04-21,Elevate Commerce,8,5,0.7434,731.29,62.5,13.142857142857142,-52.94117647058824,False,Tuesday,1,17,2026-04
2026-04-22,Elevate Commerce,16,12,0.9,1003.35,75.0,13.142857142857142,0.0,False,Wednesday,2,17,2026-04
2026-04-23,Elevate Commerce,11,6,0.972,437.96,54.54545454545454,12.285714285714286,-35.29411764705882,False,Thursday,3,17,2026-04
2026-04-25,Elevate Commerce,5,3,0.8799,164.66,60.0,10.0,-76.19047619047619,False,Saturday,5,17,2026-04
2026-04-26,Elevate Commerce,3,2,0.9544,228.52,66.66666666666666,8.857142857142858,-72.72727272727273,False,Sunday,6,17,2026-04
2026-04-28,Elevate Commerce,22,12,0.7525,1191.75,54.54545454545454,11.571428571428571,633.3333333333333,False,Tuesday,1,18,2026-04
2026-04-29,Elevate Commerce,20,13,0.9057,1122.54,65.0,12.142857142857142,25.0,False,Wednesday,2,18,2026-04
2026-04-30,Elevate Commerce,15,10,0.9398,289.1,66.66666666666666,13.142857142857142,87.5,False,Thursday,3,18,2026-04
2026-05-01,Elevate Commerce,21,9,0.8715,144.51,42.857142857142854,13.857142857142858,31.25,False,Friday,4,18,2026-05
2026-05-02,Elevate Commerce,2,1,0.7877,853.93,50.0,12.571428571428571,-81.81818181818181,False,Saturday,5,18,2026-05
2026-05-03,Elevate Commerce,9,4,0.73,633.62,44.44444444444444,13.142857142857142,80.0,False,Sunday,6,18,2026-05
2026-05-04,Elevate Commerce,26,20,0.7259,796.79,76.92307692307693,16.428571428571427,766.6666666666666,False,Monday,0,19,2026-05
2026-05-05,Elevate Commerce,21,10,0.938,1652.66,47.61904761904761,16.285714285714285,-4.545454545454541,True,Tuesday,1,19,2026-05
2026-04-06,Endeavor Inc,63,43,0.6527,808.97,68.25396825396825,63.0,,False,Monday,0,15,2026-04
